,simulation,model,n_sample,n_dim,rep,s@98
451,trunk,KNN,4096.0,4.0,55.0,0.0341463414634146
452,trunk,KNN,4096.0,4.0,77.0,0.0342298288508557
453,trunk,KNN,4096.0,4.0,56.0,0.0
454,trunk,KNN,4096.0,4.0,46.0,0.0
455,trunk,KNN,4096.0,4.0,32.0,0.0
456,trunk,KNN,4096.0,4.0,71.0,0.0
457,trunk,KNN,4096.0,4.0,69.0,0.0
458,trunk,KNN,4096.0,4.0,54.0,0.0
459,trunk,KNN,4096.0,4.0,49.0,0.0
460,trunk,KNN,4096.0,4.0,82.0,0.0
461,trunk,KNN,4096.0,4.0,42.0,0.0
462,trunk,KNN,4096.0,4.0,76.0,0.0
463,trunk,KNN,4096.0,4.0,50.0,0.0
464,trunk,KNN,4096.0,4.0,36.0,0.0
465,trunk,KNN,4096.0,4.0,53.0,0.0
466,trunk,KNN,4096.0,4.0,72.0,0.0
467,trunk,KNN,4096.0,4.0,34.0,0.0
468,trunk,KNN,4096.0,4.0,39.0,0.0
469,trunk,KNN,4096.0,4.0,78.0,0.0
470,trunk,KNN,4096.0,4.0,75.0,0.0
471,trunk,KNN,4096.0,4.0,47.0,0.0
472,trunk,KNN,4096.0,4.0,73.0,0.0
473,trunk,KNN,4096.0,4.0,43.0,0.0
474,trunk,KNN,4096.0,4.0,51.0,0.0
475,trunk,KNN,4096.0,4.0,45.0,0.0
476,trunk,KNN,4096.0,4.0,74.0,0.0
477,trunk,KNN,4096.0,4.0,40.0,0.0
478,trunk,KNN,4096.0,4.0,38.0,0.0
479,trunk,KNN,4096.0,4.0,83.0,0.0
480,trunk,KNN,4096.0,4.0,79.0,0.0
481,trunk,KNN,4096.0,4.0,52.0,0.0
482,trunk,KNN,4096.0,4.0,86.0,0.0
483,trunk,KNN,4096.0,4.0,80.0,0.0
484,trunk,KNN,4096.0,4.0,81.0,0.0
485,trunk,KNN,4096.0,4.0,88.0,0.0
486,trunk,KNN,4096.0,4.0,84.0,0.0
487,trunk,KNN,4096.0,4.0,85.0,0.0
488,trunk,KNN,4096.0,4.0,92.0,0.0
489,trunk,KNN,4096.0,4.0,89.0,0.0
490,trunk,KNN,4096.0,4.0,87.0,0.0
491,trunk,KNN,4096.0,4.0,91.0,0.0
492,trunk,KNN,4096.0,4.0,90.0,0.0
493,trunk,KNN,4096.0,4.0,99.0,0.0
494,trunk,KNN,4096.0,4.0,93.0,0.0
495,trunk,KNN,4096.0,4.0,95.0,0.0
496,trunk,KNN,4096.0,4.0,98.0,0.0
497,trunk,KNN,4096.0,4.0,96.0,0.0
498,trunk,KNN,4096.0,4.0,94.0,0.0
499,trunk,KNN,4096.0,4.0,97.0,0.0
500,trunk,KNN,4096.0,8.0,3.0,0.0
501,trunk,KNN,4096.0,8.0,2.0,0.0
502,trunk,KNN,4096.0,8.0,20.0,0.0
503,trunk,KNN,4096.0,8.0,4.0,0.0224938875305623
504,trunk,KNN,4096.0,8.0,5.0,0.0
505,trunk,KNN,4096.0,8.0,1.0,0.0
506,trunk,KNN,4096.0,8.0,8.0,0.0
507,trunk,KNN,4096.0,8.0,9.0,0.0
508,trunk,KNN,4096.0,8.0,15.0,0.0
509,trunk,KNN,4096.0,8.0,7.0,0.0
510,trunk,KNN,4096.0,8.0,6.0,0.0
511,trunk,KNN,4096.0,8.0,13.0,0.0
512,trunk,KNN,4096.0,8.0,17.0,0.0
513,trunk,KNN,4096.0,8.0,18.0,0.0
514,trunk,KNN,4096.0,8.0,12.0,0.0
515,trunk,KNN,4096.0,8.0,0.0,0.0
516,trunk,KNN,4096.0,8.0,57.0,0.0
517,trunk,KNN,4096.0,8.0,11.0,0.0
518,trunk,KNN,4096.0,8.0,19.0,0.0
519,trunk,KNN,4096.0,8.0,27.0,0.0
520,trunk,KNN,4096.0,8.0,10.0,0.023960880195599
521,trunk,KNN,4096.0,8.0,14.0,0.0
522,trunk,KNN,4096.0,8.0,22.0,0.0
523,trunk,KNN,4096.0,8.0,16.0,0.0
524,trunk,KNN,4096.0,8.0,64.0,0.0
525,trunk,KNN,4096.0,8.0,40.0,0.0
526,trunk,KNN,4096.0,8.0,23.0,0.0
527,trunk,KNN,4096.0,8.0,21.0,0.0
528,trunk,KNN,4096.0,8.0,25.0,0.0
529,trunk,KNN,4096.0,8.0,59.0,0.0
530,trunk,KNN,4096.0,8.0,28.0,0.0
531,trunk,KNN,4096.0,8.0,58.0,0.0239024390243902
532,trunk,KNN,4096.0,8.0,66.0,0.0
533,trunk,KNN,4096.0,8.0,24.0,0.0
534,trunk,KNN,4096.0,8.0,61.0,0.0
535,trunk,KNN,4096.0,8.0,30.0,0.0
536,trunk,KNN,4096.0,8.0,46.0,0.0293398533007335
537,trunk,KNN,4096.0,8.0,31.0,0.0
538,trunk,KNN,4096.0,8.0,29.0,0.0
539,trunk,KNN,4096.0,8.0,26.0,0.0
540,trunk,KNN,4096.0,8.0,63.0,0.0
541,trunk,KNN,4096.0,8.0,67.0,0.0
542,trunk,KNN,4096.0,8.0,49.0,0.0
543,trunk,KNN,4096.0,8.0,34.0,0.0
544,trunk,KNN,4096.0,8.0,39.0,0.0
545,trunk,KNN,4096.0,8.0,62.0,0.0
546,trunk,KNN,4096.0,8.0,69.0,0.0
547,trunk,KNN,4096.0,8.0,48.0,0.0
548,trunk,KNN,4096.0,8.0,60.0,0.0
549,trunk,KNN,4096.0,8.0,65.0,0.0
550,trunk,KNN,4096.0,8.0,32.0,0.0302439024390243
551,trunk,KNN,4096.0,8.0,73.0,0.0
552,trunk,KNN,4096.0,8.0,71.0,0.0
553,trunk,KNN,4096.0,8.0,43.0,0.0
554,trunk,KNN,4096.0,8.0,68.0,0.0
555,trunk,KNN,4096.0,8.0,36.0,0.0
556,trunk,KNN,4096.0,8.0,33.0,0.0
557,trunk,KNN,4096.0,8.0,55.0,0.0
558,trunk,KNN,4096.0,8.0,76.0,0.0
559,trunk,KNN,4096.0,8.0,70.0,0.0
560,trunk,KNN,4096.0,8.0,50.0,0.0278728606356968
561,trunk,KNN,4096.0,8.0,41.0,0.0
562,trunk,KNN,4096.0,8.0,35.0,0.0
563,trunk,KNN,4096.0,8.0,56.0,0.0
564,trunk,KNN,4096.0,8.0,74.0,0.0209756097560975
565,trunk,KNN,4096.0,8.0,45.0,0.0
566,trunk,KNN,4096.0,8.0,54.0,0.0
567,trunk,KNN,4096.0,8.0,37.0,0.0
568,trunk,KNN,4096.0,8.0,42.0,0.0
569,trunk,KNN,4096.0,8.0,51.0,0.0
570,trunk,KNN,4096.0,8.0,53.0,0.0
571,trunk,KNN,4096.0,8.0,47.0,0.0
572,trunk,KNN,4096.0,8.0,44.0,0.0
573,trunk,KNN,4096.0,8.0,72.0,0.0
574,trunk,KNN,4096.0,8.0,84.0,0.0
575,trunk,KNN,4096.0,8.0,78.0,0.0
576,trunk,KNN,4096.0,8.0,77.0,0.0
577,trunk,KNN,4096.0,8.0,38.0,0.0
578,trunk,KNN,4096.0,8.0,52.0,0.0
579,trunk,KNN,4096.0,8.0,75.0,0.0
580,trunk,KNN,4096.0,8.0,82.0,0.0
581,trunk,KNN,4096.0,8.0,79.0,0.0
582,trunk,KNN,4096.0,8.0,81.0,0.0
583,trunk,KNN,4096.0,8.0,88.0,0.028780487804878
584,trunk,KNN,4096.0,8.0,83.0,0.0
585,trunk,KNN,4096.0,8.0,85.0,0.0
586,trunk,KNN,4096.0,8.0,86.0,0.0
587,trunk,KNN,4096.0,8.0,80.0,0.0512863021050748
588,trunk,KNN,4096.0,8.0,87.0,0.0
589,trunk,KNN,4096.0,8.0,89.0,0.0
590,trunk,KNN,4096.0,8.0,91.0,0.0229268292682926
591,trunk,KNN,4096.0,8.0,92.0,0.0
592,trunk,KNN,4096.0,8.0,90.0,0.0
593,trunk,KNN,4096.0,8.0,94.0,0.0
594,trunk,KNN,4096.0,8.0,96.0,0.0
595,trunk,KNN,4096.0,8.0,99.0,0.0278728606356968
596,trunk,KNN,4096.0,8.0,93.0,0.0
597,trunk,KNN,4096.0,8.0,98.0,0.0
598,trunk,KNN,4096.0,8.0,97.0,0.0
599,trunk,KNN,4096.0,8.0,95.0,0.0
600,trunk,KNN,4096.0,16.0,1.0,0.0
601,trunk,KNN,4096.0,16.0,2.0,0.0156097560975609
602,trunk,KNN,4096.0,16.0,13.0,0.0180487804878048
603,trunk,KNN,4096.0,16.0,4.0,0.0165853658536585
604,trunk,KNN,4096.0,16.0,10.0,0.0204878048780487
605,trunk,KNN,4096.0,16.0,7.0,0.0146341463414634
606,trunk,KNN,4096.0,16.0,5.0,0.0
607,trunk,KNN,4096.0,16.0,3.0,0.0156097560975609
608,trunk,KNN,4096.0,16.0,19.0,0.0151219512195121
609,trunk,KNN,4096.0,16.0,21.0,0.0
610,trunk,KNN,4096.0,16.0,9.0,0.0165853658536585
611,trunk,KNN,4096.0,16.0,0.0,0.0
612,trunk,KNN,4096.0,16.0,14.0,0.0239024390243902
613,trunk,KNN,4096.0,16.0,8.0,0.0185365853658536
614,trunk,KNN,4096.0,16.0,16.0,0.0
615,trunk,KNN,4096.0,16.0,6.0,0.0
616,trunk,KNN,4096.0,16.0,18.0,0.0
617,trunk,KNN,4096.0,16.0,26.0,0.0
618,trunk,KNN,4096.0,16.0,15.0,0.0
619,trunk,KNN,4096.0,16.0,25.0,0.0151219512195121
620,trunk,KNN,4096.0,16.0,23.0,0.0
621,trunk,KNN,4096.0,16.0,24.0,0.0
622,trunk,KNN,4096.0,16.0,59.0,0.0590720973224402
623,trunk,KNN,4096.0,16.0,22.0,0.0195121951219512
624,trunk,KNN,4096.0,16.0,57.0,0.0
625,trunk,KNN,4096.0,16.0,20.0,0.0
626,trunk,KNN,4096.0,16.0,32.0,0.0165853658536585
627,trunk,KNN,4096.0,16.0,58.0,0.0
628,trunk,KNN,4096.0,16.0,17.0,0.0
629,trunk,KNN,4096.0,16.0,12.0,0.0
630,trunk,KNN,4096.0,16.0,30.0,0.0195599022004889
631,trunk,KNN,4096.0,16.0,11.0,0.0185365853658536
632,trunk,KNN,4096.0,16.0,28.0,0.0
633,trunk,KNN,4096.0,16.0,64.0,0.0
634,trunk,KNN,4096.0,16.0,69.0,0.0
635,trunk,KNN,4096.0,16.0,31.0,0.0
636,trunk,KNN,4096.0,16.0,65.0,0.0
637,trunk,KNN,4096.0,16.0,61.0,0.0185365853658536
638,trunk,KNN,4096.0,16.0,60.0,0.0
639,trunk,KNN,4096.0,16.0,29.0,0.0
640,trunk,KNN,4096.0,16.0,48.0,0.0
641,trunk,KNN,4096.0,16.0,66.0,0.0
642,trunk,KNN,4096.0,16.0,62.0,0.0390243902439024
643,trunk,KNN,4096.0,16.0,27.0,0.0
644,trunk,KNN,4096.0,16.0,33.0,0.0
645,trunk,KNN,4096.0,16.0,63.0,0.0190243902439024
646,trunk,KNN,4096.0,16.0,68.0,0.0146341463414634
647,trunk,KNN,4096.0,16.0,70.0,0.0195599022004889
648,trunk,KNN,4096.0,16.0,39.0,0.0209756097560975
649,trunk,KNN,4096.0,16.0,54.0,0.0458536585365853
650,trunk,KNN,4096.0,16.0,52.0,0.0
651,trunk,KNN,4096.0,16.0,43.0,0.0
652,trunk,KNN,4096.0,16.0,67.0,0.0
653,trunk,KNN,4096.0,16.0,36.0,0.0171149144254278
654,trunk,KNN,4096.0,16.0,40.0,0.0
655,trunk,KNN,4096.0,16.0,46.0,0.0
656,trunk,KNN,4096.0,16.0,56.0,0.0
657,trunk,KNN,4096.0,16.0,73.0,0.0209756097560975
658,trunk,KNN,4096.0,16.0,72.0,0.0
659,trunk,KNN,4096.0,16.0,44.0,0.0
660,trunk,KNN,4096.0,16.0,50.0,0.0
661,trunk,KNN,4096.0,16.0,41.0,0.0439429900411473
662,trunk,KNN,4096.0,16.0,47.0,0.0327270558769157
663,trunk,KNN,4096.0,16.0,45.0,0.0126829268292682
664,trunk,KNN,4096.0,16.0,51.0,0.0165853658536585
665,trunk,KNN,4096.0,16.0,76.0,0.0
666,trunk,KNN,4096.0,16.0,35.0,0.0
667,trunk,KNN,4096.0,16.0,79.0,0.0
668,trunk,KNN,4096.0,16.0,37.0,0.0400488997555012
669,trunk,KNN,4096.0,16.0,49.0,0.0
670,trunk,KNN,4096.0,16.0,34.0,0.0
671,trunk,KNN,4096.0,16.0,71.0,0.0371137217484644
672,trunk,KNN,4096.0,16.0,55.0,0.0
673,trunk,KNN,4096.0,16.0,38.0,0.0
674,trunk,KNN,4096.0,16.0,74.0,0.0493482020394776
675,trunk,KNN,4096.0,16.0,75.0,0.017560975609756
676,trunk,KNN,4096.0,16.0,53.0,0.0
677,trunk,KNN,4096.0,16.0,77.0,0.0
678,trunk,KNN,4096.0,16.0,80.0,0.01760391198044
679,trunk,KNN,4096.0,16.0,42.0,0.0161369193154034
680,trunk,KNN,4096.0,16.0,82.0,0.0
681,trunk,KNN,4096.0,16.0,78.0,0.0
682,trunk,KNN,4096.0,16.0,85.0,0.023960880195599
683,trunk,KNN,4096.0,16.0,83.0,0.0
684,trunk,KNN,4096.0,16.0,84.0,0.0
685,trunk,KNN,4096.0,16.0,89.0,0.0
686,trunk,KNN,4096.0,16.0,81.0,0.0
687,trunk,KNN,4096.0,16.0,88.0,0.0
688,trunk,KNN,4096.0,16.0,87.0,0.0391198044009779
689,trunk,KNN,4096.0,16.0,86.0,0.0
690,trunk,KNN,4096.0,16.0,95.0,0.0
691,trunk,KNN,4096.0,16.0,94.0,0.0
692,trunk,KNN,4096.0,16.0,91.0,0.0
693,trunk,KNN,4096.0,16.0,96.0,0.0
694,trunk,KNN,4096.0,16.0,92.0,0.0
695,trunk,KNN,4096.0,16.0,90.0,0.0
696,trunk,KNN,4096.0,16.0,97.0,0.0156097560975609
697,trunk,KNN,4096.0,16.0,93.0,0.0
698,trunk,KNN,4096.0,16.0,98.0,0.0160975609756097
699,trunk,KNN,4096.0,16.0,99.0,0.0161369193154034
700,trunk,KNN,4096.0,32.0,0.0,0.104003816566283
701,trunk,KNN,4096.0,32.0,1.0,0.0971781263044904
702,trunk,KNN,4096.0,32.0,2.0,0.0937277118492456
703,trunk,KNN,4096.0,32.0,3.0,0.11524241159282
704,trunk,KNN,4096.0,32.0,4.0,0.0966605045023555
705,trunk,KNN,4096.0,32.0,5.0,0.1211211163456377
706,trunk,KNN,4096.0,32.0,6.0,0.1035016995646729
707,trunk,KNN,4096.0,32.0,7.0,0.1064571530800882
708,trunk,KNN,4096.0,32.0,8.0,0.092290536108295
709,trunk,KNN,4096.0,32.0,9.0,0.1284298407776253
710,trunk,KNN,4096.0,32.0,10.0,0.0966831653646609
711,trunk,KNN,4096.0,32.0,11.0,0.1215504800524777
712,trunk,KNN,4096.0,32.0,12.0,0.1040205140437712
713,trunk,KNN,4096.0,32.0,13.0,0.0991233824318683
714,trunk,KNN,4096.0,32.0,14.0,0.1225356312242829
715,trunk,KNN,4096.0,32.0,15.0,0.1034802313793309
716,trunk,KNN,4096.0,32.0,16.0,0.0873862484346114
717,trunk,KNN,4096.0,32.0,17.0,0.0727687995706363
718,trunk,KNN,4096.0,32.0,18.0,0.0732482557099409
719,trunk,KNN,4096.0,32.0,19.0,0.1259860456795277
720,trunk,KNN,4096.0,32.0,20.0,0.0991305384936489
721,trunk,KNN,4096.0,32.0,21.0,0.1181692408611127
722,trunk,KNN,4096.0,32.0,22.0,0.100601109189576
723,trunk,KNN,4096.0,32.0,23.0,0.0957170970242709
724,trunk,KNN,4096.0,32.0,24.0,0.0820227801300017
725,trunk,KNN,4096.0,32.0,25.0,0.1250152066312839
726,trunk,KNN,4096.0,32.0,26.0,0.0834933508259288
727,trunk,KNN,4096.0,32.0,27.0,0.0942357922356729
728,trunk,KNN,4096.0,32.0,28.0,0.096176277655197
729,trunk,KNN,4096.0,32.0,29.0,0.0966938994573319
730,trunk,KNN,4096.0,32.0,30.0,0.1064643091418689
731,trunk,KNN,4096.0,32.0,31.0,0.0781131850438308
732,trunk,KNN,4096.0,32.0,32.0,0.0571149144254278
733,trunk,KNN,4096.0,32.0,33.0,0.0912982288747092
734,trunk,KNN,4096.0,32.0,34.0,0.0791042996004532
735,trunk,KNN,4096.0,32.0,35.0,0.0805653288806726
736,trunk,KNN,4096.0,32.0,36.0,0.1049531874291848
737,trunk,KNN,4096.0,32.0,37.0,0.0908354702128928
738,trunk,KNN,4096.0,32.0,38.0,0.0898479336871608
739,trunk,KNN,4096.0,32.0,39.0,0.0971650068578925
740,trunk,KNN,4096.0,32.0,40.0,0.0737324825570994
741,trunk,KNN,4096.0,32.0,41.0,0.0820251654839286
742,trunk,KNN,4096.0,32.0,42.0,0.105946687339734
743,trunk,KNN,4096.0,32.0,43.0,0.0878728606356968
744,trunk,KNN,4096.0,32.0,44.0,0.0917931898145387
745,trunk,KNN,4096.0,32.0,45.0,0.1079026775597829
746,trunk,KNN,4096.0,32.0,46.0,0.1093541654242948
747,trunk,KNN,4096.0,32.0,47.0,0.0698193094400381
748,trunk,KNN,4096.0,32.0,48.0,0.1034981215337825
749,trunk,KNN,4096.0,32.0,49.0,0.0991007215695628
750,trunk,KNN,4096.0,32.0,50.0,0.103037748225893
751,trunk,KNN,4096.0,32.0,51.0,0.0962001311944659
752,trunk,KNN,4096.0,32.0,52.0,0.0795646729083427
753,trunk,KNN,4096.0,32.0,53.0,0.0927580654779652
754,trunk,KNN,4096.0,32.0,54.0,0.0995932971554654
755,trunk,KNN,4096.0,32.0,55.0,0.0703059216411235
756,trunk,KNN,4096.0,32.0,56.0,0.1035040849185997
757,trunk,KNN,4096.0,32.0,57.0,0.0805665215576361
758,trunk,KNN,4096.0,32.0,58.0,0.0888639751923191
759,trunk,KNN,4096.0,32.0,59.0,0.1244940067982587
760,trunk,KNN,4096.0,32.0,60.0,0.1049794263223805
761,trunk,KNN,4096.0,32.0,61.0,0.1025463653169539
762,trunk,KNN,4096.0,32.0,62.0,0.0995909118015385
763,trunk,KNN,4096.0,32.0,63.0,0.0869115630031606
764,trunk,KNN,4096.0,32.0,64.0,0.1069473433120639
765,trunk,KNN,4096.0,32.0,65.0,0.1132589898026119
766,trunk,KNN,4096.0,32.0,66.0,0.0893446240085872
767,trunk,KNN,4096.0,32.0,67.0,0.0927783409863438
768,trunk,KNN,4096.0,32.0,68.0,0.069821694793965
769,trunk,KNN,4096.0,32.0,69.0,0.1142524897131612
770,trunk,KNN,4096.0,32.0,70.0,0.1015492873755143
771,trunk,KNN,4096.0,32.0,71.0,0.094244140974417
772,trunk,KNN,4096.0,32.0,72.0,0.0791233824318683
773,trunk,KNN,4096.0,32.0,73.0,0.1098980261196255
774,trunk,KNN,4096.0,32.0,74.0,0.085946687339734
775,trunk,KNN,4096.0,32.0,75.0,0.0873945971733556
776,trunk,KNN,4096.0,32.0,76.0,0.0986188800763313
777,trunk,KNN,4096.0,32.0,77.0,0.111818236030771
778,trunk,KNN,4096.0,32.0,78.0,0.0932613751565388
779,trunk,KNN,4096.0,32.0,79.0,0.1108235434432584
780,trunk,KNN,4096.0,32.0,80.0,0.0825404019321366
781,trunk,KNN,4096.0,32.0,81.0,0.1030150873635875
782,trunk,KNN,4096.0,32.0,82.0,0.1167320651201621
783,trunk,KNN,4096.0,32.0,83.0,0.1108366628898563
784,trunk,KNN,4096.0,32.0,84.0,0.0868996362335261
785,trunk,KNN,4096.0,32.0,85.0,0.0883773629912338
786,trunk,KNN,4096.0,32.0,86.0,0.0859419166318802
787,trunk,KNN,4096.0,32.0,87.0,0.0820263581608921
788,trunk,KNN,4096.0,32.0,88.0,0.0917693362752698
789,trunk,KNN,4096.0,32.0,89.0,0.0815588287912219
790,trunk,KNN,4096.0,32.0,90.0,0.1010698312362096
791,trunk,KNN,4096.0,32.0,91.0,0.0893517800703679
792,trunk,KNN,4096.0,32.0,92.0,0.0961631582085991
793,trunk,KNN,4096.0,32.0,93.0,0.1259526507245512
794,trunk,KNN,4096.0,32.0,94.0,0.110347665334844
795,trunk,KNN,4096.0,32.0,95.0,0.1074315701592223
796,trunk,KNN,4096.0,32.0,96.0,0.1186308068459657
797,trunk,KNN,4096.0,32.0,97.0,0.0956920508080386
798,trunk,KNN,4096.0,32.0,98.0,0.0820514043771244
799,trunk,KNN,4096.0,32.0,99.0,0.1010495557278311
800,trunk,KNN,4096.0,64.0,0.0,0.0869306458345757
801,trunk,KNN,4096.0,64.0,1.0,0.0888735166080267
802,trunk,KNN,4096.0,64.0,2.0,0.1103452799809171
803,trunk,KNN,4096.0,64.0,3.0,0.0796076092790267
804,trunk,KNN,4096.0,64.0,4.0,0.0791054922774166
805,trunk,KNN,4096.0,64.0,5.0,0.0756765460075138
806,trunk,KNN,4096.0,64.0,6.0,0.1044785019977339
807,trunk,KNN,4096.0,64.0,7.0,0.0654171387679647
808,trunk,KNN,4096.0,64.0,8.0,0.08837259228338
809,trunk,KNN,4096.0,64.0,9.0,0.0698407776253801
810,trunk,KNN,4096.0,64.0,10.0,0.0888544337766116
811,trunk,KNN,4096.0,64.0,11.0,0.0727544874470749
812,trunk,KNN,4096.0,64.0,12.0,0.0717609875365257
813,trunk,KNN,4096.0,64.0,13.0,0.0825201264237581
814,trunk,KNN,4096.0,64.0,14.0,0.0737265191722821
815,trunk,KNN,4096.0,64.0,15.0,0.0732470630329775
816,trunk,KNN,4096.0,64.0,16.0,0.0839918897966485
817,trunk,KNN,4096.0,64.0,17.0,0.072752102093148
818,trunk,KNN,4096.0,64.0,18.0,0.0722726459538433
819,trunk,KNN,4096.0,64.0,19.0,0.0947128630210507
820,trunk,KNN,4096.0,64.0,20.0,0.0629781143777208
821,trunk,KNN,4096.0,64.0,21.0,0.0712898801359651
822,trunk,KNN,4096.0,64.0,22.0,0.0868936728487089
823,trunk,KNN,4096.0,64.0,23.0,0.0829864631164649
824,trunk,KNN,4096.0,64.0,24.0,0.068361858190709
825,trunk,KNN,4096.0,64.0,25.0,0.0610316655733794
826,trunk,KNN,4096.0,64.0,26.0,0.07030472896416
827,trunk,KNN,4096.0,64.0,27.0,0.0761774703321605
828,trunk,KNN,4096.0,64.0,28.0,0.0673886337885383
829,trunk,KNN,4096.0,64.0,29.0,0.0820203947760749
830,trunk,KNN,4096.0,64.0,30.0,0.0703214264416482
831,trunk,KNN,4096.0,64.0,31.0,0.0732589898026119
832,trunk,KNN,4096.0,64.0,32.0,0.0771483093804043
833,trunk,KNN,4096.0,64.0,33.0,0.0630019679169896
834,trunk,KNN,4096.0,64.0,34.0,0.0668877094638917
835,trunk,KNN,4096.0,64.0,35.0,0.078121533782575
836,trunk,KNN,4096.0,64.0,36.0,0.0820215874530383
837,trunk,KNN,4096.0,64.0,37.0,0.0615123143896475
838,trunk,KNN,4096.0,64.0,38.0,0.0917776850140139
839,trunk,KNN,4096.0,64.0,39.0,0.0698276581787822
840,trunk,KNN,4096.0,64.0,40.0,0.0864416482795634
841,trunk,KNN,4096.0,64.0,41.0,0.0664058679706601
842,trunk,KNN,4096.0,64.0,42.0,0.0761571948237819
843,trunk,KNN,4096.0,64.0,43.0,0.1035124336573439
844,trunk,KNN,4096.0,64.0,44.0,0.0703405092730633
845,trunk,KNN,4096.0,64.0,45.0,0.0795897191245751
846,trunk,KNN,4096.0,64.0,46.0,0.0791031069234897
847,trunk,KNN,4096.0,64.0,47.0,0.0840085872741368
848,trunk,KNN,4096.0,64.0,48.0,0.088877094638917
849,trunk,KNN,4096.0,64.0,49.0,0.0776229948118552
850,trunk,KNN,4096.0,64.0,50.0,0.0590768680302939
851,trunk,KNN,4096.0,64.0,51.0,0.0707937265191722
852,trunk,KNN,4096.0,64.0,52.0,0.0756920508080386
853,trunk,KNN,4096.0,64.0,53.0,0.0927771483093804
854,trunk,KNN,4096.0,64.0,54.0,0.0864523823722344
855,trunk,KNN,4096.0,64.0,55.0,0.0610364362812332
856,trunk,KNN,4096.0,64.0,56.0,0.0644582264893553
857,trunk,KNN,4096.0,64.0,57.0,0.0873910191424652
858,trunk,KNN,4096.0,64.0,58.0,0.0776325362275627
859,trunk,KNN,4096.0,64.0,59.0,0.085463653169539
860,trunk,KNN,4096.0,64.0,60.0,0.0805820263581608
861,trunk,KNN,4096.0,64.0,61.0,0.0766628898562824
862,trunk,KNN,4096.0,64.0,62.0,0.0747068996362335
863,trunk,KNN,4096.0,64.0,63.0,0.0942298288508557
864,trunk,KNN,4096.0,64.0,64.0,0.099119804400978
865,trunk,KNN,4096.0,64.0,65.0,0.081041206989087
866,trunk,KNN,4096.0,64.0,66.0,0.0713149263521975
867,trunk,KNN,4096.0,64.0,67.0,0.092301270200966
868,trunk,KNN,4096.0,64.0,68.0,0.0913220824139781
869,trunk,KNN,4096.0,64.0,69.0,0.0707829924265012
870,trunk,KNN,4096.0,64.0,70.0,0.0844367583040133
871,trunk,KNN,4096.0,64.0,71.0,0.0712874947820382
872,trunk,KNN,4096.0,64.0,72.0,0.0908128093505873
873,trunk,KNN,4096.0,64.0,73.0,0.065420716798855
874,trunk,KNN,4096.0,64.0,74.0,0.055156538851452
875,trunk,KNN,4096.0,64.0,75.0,0.0722678752459896
876,trunk,KNN,4096.0,64.0,76.0,0.0815182777744647
877,trunk,KNN,4096.0,64.0,77.0,0.0737229411413918
878,trunk,KNN,4096.0,64.0,78.0,0.0830198580714413
879,trunk,KNN,4096.0,64.0,79.0,0.0932601824795754
880,trunk,KNN,4096.0,64.0,80.0,0.0805700995885264
881,trunk,KNN,4096.0,64.0,81.0,0.0859311825392092
882,trunk,KNN,4096.0,64.0,82.0,0.0790935655077822
883,trunk,KNN,4096.0,64.0,83.0,0.0668936728487089
884,trunk,KNN,4096.0,64.0,84.0,0.0713018069055996
885,trunk,KNN,4096.0,64.0,85.0,0.0747152483749776
886,trunk,KNN,4096.0,64.0,86.0,0.0664106386785139
887,trunk,KNN,4096.0,64.0,87.0,0.0678835947283678
888,trunk,KNN,4096.0,64.0,88.0,0.0776432703202337
889,trunk,KNN,4096.0,64.0,89.0,0.106923489772795
890,trunk,KNN,4096.0,64.0,90.0,0.0737336752340628
891,trunk,KNN,4096.0,64.0,91.0,0.0556670045918063
892,trunk,KNN,4096.0,64.0,92.0,0.0756944361619655
893,trunk,KNN,4096.0,64.0,93.0,0.0908450116286004
894,trunk,KNN,4096.0,64.0,94.0,0.108877094638917
895,trunk,KNN,4096.0,64.0,95.0,0.0747176337289045
896,trunk,KNN,4096.0,64.0,96.0,0.086418987417258
897,trunk,KNN,4096.0,64.0,97.0,0.0869222970958315
898,trunk,KNN,4096.0,64.0,98.0,0.0908211580893315
899,trunk,KNN,4096.0,64.0,99.0,0.1005605581728188
900,trunk,KNN,4096.0,128.0,0.0,0.0512779533663307
901,trunk,KNN,4096.0,128.0,1.0,0.0551660802671596
902,trunk,KNN,4096.0,128.0,2.0,0.0668650486015862
903,trunk,KNN,4096.0,128.0,3.0,0.0580929095354523
904,trunk,KNN,4096.0,128.0,4.0,0.0444140974417079
905,trunk,KNN,4096.0,128.0,5.0,0.0571304192259526
906,trunk,KNN,4096.0,128.0,6.0,0.0571435386725505
907,trunk,KNN,4096.0,128.0,7.0,0.0585807144135011
908,trunk,KNN,4096.0,128.0,8.0,0.0659204484465382
909,trunk,KNN,4096.0,128.0,9.0,0.062490309499672
910,trunk,KNN,4096.0,128.0,10.0,0.0649412606595503
911,trunk,KNN,4096.0,128.0,11.0,0.0449209851511718
912,trunk,KNN,4096.0,128.0,12.0,0.0507925338422088
913,trunk,KNN,4096.0,128.0,13.0,0.0566342656091597
914,trunk,KNN,4096.0,128.0,14.0,0.0795789850319041
915,trunk,KNN,4096.0,128.0,15.0,0.0624938875305623
916,trunk,KNN,4096.0,128.0,16.0,0.0834873874411115
917,trunk,KNN,4096.0,128.0,17.0,0.053224402170672
918,trunk,KNN,4096.0,128.0,18.0,0.0825260898085753
